date,year,month,segment_label,origin_zone,destination,destination_continent,passengers,direct_flights,passengers_last_year,direct_flights_last_year,passengers_yoy_pct,direct_flights_yoy_pct,rolling_3m_passengers,rolling_gap_pct,alert_level,alert_reason
2022-10-01,2022,10,International,Metropole,Afrique_Autre,Afrique,21661,274,22894.0,318.0,-5.385690573949507,-13.836477987421384,19838.666666666668,9.185765172390612,normal,RAS
2022-10-01,2022,10,International,Outre-mer,Afrique_Autre,Afrique,7789,129,1874.0,77.0,315.6350053361793,67.53246753246754,7189.666666666667,8.336037832073805,normal,Hausse marquee vs N-1
2022-11-01,2022,11,International,Metropole,Afrique_Autre,Afrique,25370,327,34673.0,441.0,-26.830675165114066,-25.850340136054424,21706.0,16.880125310973924,watch,Baisse marquee vs N-1
2022-11-01,2022,11,International,Outre-mer,Afrique_Autre,Afrique,5495,99,4103.0,89.0,33.9263953204972,11.235955056179774,6159.0,-10.780970936840397,normal,Hausse marquee vs N-1
2022-12-01,2022,12,International,Metropole,Afrique_Autre,Afrique,27481,411,22189.0,284.0,23.84965523457569,44.71830985915493,24837.333333333332,10.643923126476277,normal,RAS
2022-12-01,2022,12,International,Outre-mer,Afrique_Autre,Afrique,8719,137,5546.0,134.0,57.21240533717995,2.2388059701492535,7334.333333333333,18.879243739490075,normal,Hausse marquee vs N-1
2023-01-01,2023,1,International,Metropole,Afrique_Autre,Afrique,21104,374,24721.0,304.0,-14.631285142186803,23.026315789473685,24651.666666666668,-14.39118382800352,normal,RAS
2023-01-01,2023,1,International,Outre-mer,Afrique_Autre,Afrique,8474,143,4940.0,108.0,71.53846153846153,32.407407407407405,7562.666666666667,12.050423131170659,normal,Hausse marquee vs N-1
2023-02-01,2023,2,International,Metropole,Afrique_Autre,Afrique,25778,457,36359.0,508.0,-29.101460436205617,-10.039370078740157,24787.666666666668,3.995266463160438,watch,Baisse marquee vs N-1
2023-02-01,2023,2,International,Outre-mer,Afrique_Autre,Afrique,6072,109,4892.0,111.0,24.1210139002453,-1.8018018018018018,7755.0,-21.70212765957447,normal,Sous le rythme recent
2023-03-01,2023,3,International,Metropole,Afrique_Autre,Afrique,26283,425,27263.0,485.0,-3.594615412830576,-12.371134020618557,24388.333333333332,7.76874188478098,normal,RAS
2023-03-01,2023,3,International,Outre-mer,Afrique_Autre,Afrique,7385,120,7991.0,151.0,-7.583531472907021,-20.52980132450331,7310.333333333333,1.0213852537504031,normal,RAS
2023-04-01,2023,4,International,Metropole,Afrique_Autre,Afrique,26540,308,24877.0,349.0,6.684889657112995,-11.74785100286533,26200.333333333332,1.2964211651251303,normal,RAS
2023-04-01,2023,4,International,Outre-mer,Afrique_Autre,Afrique,5974,109,4368.0,94.0,36.76739926739927,15.957446808510639,6477.0,-7.765941022078122,normal,Hausse marquee vs N-1
2023-05-01,2023,5,International,Metropole,Afrique_Autre,Afrique,22552,300,18357.0,308.0,22.85231791687095,-2.5974025974025974,25125.0,-10.240796019900497,normal,RAS
2023-05-01,2023,5,International,Outre-mer,Afrique_Autre,Afrique,7590,133,6428.0,118.0,18.077162414436838,12.711864406779661,6983.0,8.692539023342404,normal,RAS
2023-06-01,2023,6,International,Metropole,Afrique_Autre,Afrique,20462,286,18645.0,316.0,9.745240010726738,-9.49367088607595,23184.666666666668,-11.743393622221587,normal,RAS
2023-06-01,2023,6,International,Outre-mer,Afrique_Autre,Afrique,5869,105,5195.0,92.0,12.974013474494706,14.130434782608695,6477.666666666667,-9.396387588123298,normal,RAS
2023-07-01,2023,7,International,Metropole,Afrique_Autre,Afrique,20406,262,21046.0,275.0,-3.0409579017390476,-4.7272727272727275,21140.0,-3.4720908230842005,normal,RAS
2023-07-01,2023,7,International,Outre-mer,Afrique_Autre,Afrique,11866,165,9805.0,159.0,21.01988781234064,3.7735849056603774,8441.666666666666,40.56465942744325,normal,Au-dessus du rythme recent
2023-08-01,2023,8,International,Metropole,Afrique_Autre,Afrique,19234,232,19768.0,274.0,-2.7013354917037637,-15.328467153284672,20034.0,-3.9932115403813513,normal,RAS
2023-08-01,2023,8,International,Outre-mer,Afrique_Autre,Afrique,8981,167,8587.0,163.0,4.588331198323046,2.4539877300613497,8905.333333333334,0.8496780955232751,normal,RAS
2023-09-01,2023,9,International,Metropole,Afrique_Autre,Afrique,16273,216,18087.0,233.0,-10.029302814175928,-7.296137339055794,18637.666666666668,-12.687568186289418,normal,RAS
2023-09-01,2023,9,International,Outre-mer,Afrique_Autre,Afrique,5151,104,5193.0,93.0,-0.8087810514153668,11.827956989247312,8666.0,-40.56081237018232,normal,Sous le rythme recent
2023-10-01,2023,10,International,Metropole,Afrique_Autre,Afrique,19238,284,21661.0,274.0,-11.186002492959696,3.64963503649635,18248.333333333332,5.423326331171804,normal,RAS
2023-10-01,2023,10,International,Outre-mer,Afrique_Autre,Afrique,8203,136,7789.0,129.0,5.315188085761972,5.426356589147287,7445.0,10.18132975151108,normal,RAS
2023-11-01,2023,11,International,Metropole,Afrique_Autre,Afrique,11034,167,25370.0,327.0,-56.507686243594804,-48.92966360856269,15515.0,-28.881727360618758,normal,Baisse marquee vs N-1
2023-11-01,2023,11,International,Outre-mer,Afrique_Autre,Afrique,5470,105,5495.0,99.0,-0.4549590536851683,6.0606060606060606,6274.666666666667,-12.824054398640039,normal,RAS
2023-12-01,2023,12,International,Metropole,Afrique_Autre,Afrique,14692,203,27481.0,411.0,-46.537607801753936,-50.60827250608273,14988.0,-1.9749132639444889,normal,Baisse marquee vs N-1
2023-12-01,2023,12,International,Outre-mer,Afrique_Autre,Afrique,10133,155,8719.0,137.0,16.21745613029017,13.138686131386862,7935.333333333333,27.69469881542469,normal,Au-dessus du rythme recent
2024-01-01,2024,1,International,Metropole,Afrique_Autre,Afrique,10478,161,21104.0,374.0,-50.35064442759667,-56.951871657754005,12068.0,-13.17533974146503,normal,Baisse marquee vs N-1
2024-01-01,2024,1,International,Outre-mer,Afrique_Autre,Afrique,9796,156,8474.0,143.0,15.600660844937456,9.090909090909092,8466.333333333334,15.705342730028732,normal,RAS
2024-02-01,2024,2,International,Metropole,Afrique_Autre,Afrique,14407,195,25778.0,457.0,-44.111257661571884,-57.330415754923415,13192.333333333334,9.207367915708614,normal,Baisse marquee vs N-1
2024-02-01,2024,2,International,Outre-mer,Afrique_Autre,Afrique,5734,116,6072.0,109.0,-5.566534914361002,6.422018348623854,8554.333333333334,-32.96964501422281,normal,Sous le rythme recent
2024-03-01,2024,3,International,Metropole,Afrique_Autre,Afrique,15471,193,26283.0,425.0,-41.13685652322794,-54.58823529411765,13452.0,15.008920606601247,normal,Baisse marquee vs N-1
2024-03-01,2024,3,International,Outre-mer,Afrique_Autre,Afrique,6457,108,7385.0,120.0,-12.566012186865267,-10.0,7329.0,-11.897939691635967,normal,RAS
2024-04-01,2024,4,International,Metropole,Afrique_Autre,Afrique,12220,146,26540.0,308.0,-53.956292388847025,-52.5974025974026,14032.666666666666,-12.917478265000709,normal,Baisse marquee vs N-1
2024-04-01,2024,4,International,Outre-mer,Afrique_Autre,Afrique,4717,83,5974.0,109.0,-21.04117843990626,-23.853211009174313,5636.0,-16.305890702625973,normal,RAS
2024-05-01,2024,5,International,Metropole,Afrique_Autre,Afrique,9612,122,22552.0,300.0,-57.378503015253635,-59.333333333333336,12434.333333333334,-22.69790633461116,normal,Baisse marquee vs N-1
2024-05-01,2024,5,International,Outre-mer,Afrique_Autre,Afrique,6901,113,7590.0,133.0,-9.077733860342557,-15.037593984962406,6025.0,14.53941908713693,normal,RAS
2024-06-01,2024,6,International,Metropole,Afrique_Autre,Afrique,14217,150,20462.0,286.0,-30.519988270941255,-47.55244755244755,12016.333333333334,18.31396155233154,normal,Baisse marquee vs N-1
2024-06-01,2024,6,International,Outre-mer,Afrique_Autre,Afrique,5750,115,5869.0,105.0,-2.0276026580337367,9.523809523809524,5789.333333333333,-0.6794104099493269,normal,RAS
2024-07-01,2024,7,International,Metropole,Afrique_Autre,Afrique,16387,187,20406.0,262.0,-19.69518768989513,-28.62595419847328,13405.333333333334,22.242391088124126,normal,Au-dessus du rythme recent
2024-07-01,2024,7,International,Outre-mer,Afrique_Autre,Afrique,8014,148,11866.0,165.0,-32.46249789314006,-10.303030303030303,6888.333333333333,16.341640454875396,normal,Baisse marquee vs N-1
2024-08-01,2024,8,International,Metropole,Afrique_Autre,Afrique,20561,238,19234.0,232.0,6.899240927524176,2.586206896551724,17055.0,20.557021401348578,watch,Au-dessus du rythme recent
2024-08-01,2024,8,International,Outre-mer,Afrique_Autre,Afrique,5976,139,8981.0,167.0,-33.4595256652934,-16.766467065868262,6580.0,-9.179331306990882,normal,Baisse marquee vs N-1
2024-09-01,2024,9,International,Metropole,Afrique_Autre,Afrique,18957,200,16273.0,216.0,16.493578319916427,-7.4074074074074066,18635.0,1.727931312047223,normal,RAS
2024-09-01,2024,9,International,Outre-mer,Afrique_Autre,Afrique,3920,91,5151.0,104.0,-23.898272180159193,-12.5,5970.0,-34.33835845896148,normal,Sous le rythme recent
2024-10-01,2024,10,International,Metropole,Afrique_Autre,Afrique,11074,137,19238.0,284.0,-42.43684374675122,-51.76056338028169,16864.0,-34.33349146110057,normal,Baisse marquee vs N-1
2024-10-01,2024,10,International,Outre-mer,Afrique_Autre,Afrique,5885,102,8203.0,136.0,-28.257954406924295,-25.0,5260.333333333333,11.875039604587801,normal,Baisse marquee vs N-1
2024-11-01,2024,11,International,Metropole,Afrique_Autre,Afrique,16148,200,11034.0,167.0,46.347652709806056,19.760479041916167,15393.0,4.9048268693562,normal,Hausse marquee vs N-1
2024-11-01,2024,11,International,Outre-mer,Afrique_Autre,Afrique,4176,86,5470.0,105.0,-23.656307129798904,-18.095238095238095,4660.333333333333,-10.392675774265069,normal,RAS
2024-12-01,2024,12,International,Metropole,Afrique_Autre,Afrique,13962,173,14692.0,203.0,-4.968690443778927,-14.77832512315271,13728.0,1.7045454545454544,normal,RAS
2024-12-01,2024,12,International,Outre-mer,Afrique_Autre,Afrique,3918,69,10133.0,155.0,-61.33425441626369,-55.483870967741936,4659.666666666667,-15.916732241218975,normal,Baisse marquee vs N-1
2019-08-01,2019,8,International,Metropole,Albanie,Europe,5022,36,,,,,,,normal,RAS
2019-10-01,2019,10,International,Metropole,Albanie,Europe,6290,49,,,,,,,normal,RAS
2020-08-01,2020,8,International,Metropole,Albanie,Europe,5220,46,,,,,5510.666666666667,-5.274618920880721,normal,RAS
2021-07-01,2021,7,International,Metropole,Albanie,Europe,7084,56,,,,,6198.0,14.294933849628913,normal,RAS
2021-08-01,2021,8,International,Metropole,Albanie,Europe,7510,49,,,,,6604.666666666667,13.707479559907132,normal,RAS
2021-09-01,2021,9,International,Metropole,Albanie,Europe,5802,54,,,,,6798.666666666667,-14.659737203373213,normal,RAS
2021-10-01,2021,10,International,Metropole,Albanie,Europe,7461,62,,,,,6924.333333333333,7.7504452895585665,normal,RAS
2021-11-01,2021,11,International,Metropole,Albanie,Europe,6843,61,,,,,6702.0,2.103849597135184,normal,RAS
2021-12-01,2021,12,International,Metropole,Albanie,Europe,8458,65,,,,,7587.333333333333,11.475265793866976,normal,RAS
2022-01-01,2022,1,International,Metropole,Albanie,Europe,5434,43,,,,,6911.666666666667,-21.37931034482759,normal,Sous le rythme recent
2022-03-01,2022,3,International,Metropole,Albanie,Europe,6759,52,,,,,6883.666666666667,-1.8110503123335473,normal,RAS
2022-04-01,2022,4,International,Metropole,Albanie,Europe,13357,96,,,,,8516.666666666666,56.83365949119374,normal,Au-dessus du rythme recent
2022-05-01,2022,5,International,Metropole,Albanie,Europe,17983,132,5022.0,36.0,258.08442851453606,266.66666666666663,12699.666666666666,41.60214178849839,normal,Hausse marquee vs N-1
2022-06-01,2022,6,International,Metropole,Albanie,Europe,14964,122,6290.0,49.0,137.9014308426073,148.9795918367347,15434.666666666666,-3.0494125777470593,normal,Hausse marquee vs N-1
2022-07-01,2022,7,International,Metropole,Albanie,Europe,18221,137,5220.0,46.0,249.06130268199234,197.82608695652172,17056.0,6.830440900562852,normal,Hausse marquee vs N-1
2022-08-01,2022,8,International,Metropole,Albanie,Europe,21760,148,7084.0,56.0,207.17108977978543,164.28571428571428,18315.0,18.80971880971881,watch,Hausse marquee vs N-1
2022-09-01,2022,9,International,Metropole,Albanie,Europe,18643,128,7510.0,49.0,148.24234354194408,161.22448979591837,19541.333333333332,-4.597093340611347,normal,Hausse marquee vs N-1
2022-10-01,2022,10,International,Metropole,Albanie,Europe,21476,134,5802.0,54.0,270.1482247500862,148.14814814814815,20626.333333333332,4.119329659496766,watch,Hausse marquee vs N-1
2022-11-01,2022,11,International,Metropole,Albanie,Europe,12863,81,7461.0,62.0,72.40316311486396,30.64516129032258,17660.666666666668,-27.16582990449587,normal,Hausse marquee vs N-1
2022-12-01,2022,12,International,Metropole,Albanie,Europe,13668,95,6843.0,61.0,99.73695747479175,55.73770491803278,16002.333333333334,-14.587455996000587,normal,Hausse marquee vs N-1
2023-01-01,2023,1,International,Metropole,Albanie,Europe,13026,86,8458.0,65.0,54.00803972570347,32.30769230769231,13185.666666666666,-1.2109108375255913,normal,Hausse marquee vs N-1
2023-02-01,2023,2,International,Metropole,Albanie,Europe,10871,70,5434.0,43.0,100.0552079499448,62.7906976744186,12521.666666666666,-13.182483694928788,normal,Hausse marquee vs N-1
2023-03-01,2023,3,International,Metropole,Albanie,Europe,12304,78,6759.0,52.0,82.03876313064062,50.0,12067.0,1.9640341427032402,normal,Hausse marquee vs N-1
2023-04-01,2023,4,International,Metropole,Albanie,Europe,17288,111,13357.0,96.0,29.430261286216965,15.625,13487.666666666666,28.176358648641976,normal,Hausse marquee vs N-1
2023-05-01,2023,5,International,Metropole,Albanie,Europe,22820,152,17983.0,132.0,26.897625535227714,15.151515151515152,17470.666666666668,30.618942226970912,watch,Hausse marquee vs N-1
2023-06-01,2023,6,International,Metropole,Albanie,Europe,21581,148,14964.0,122.0,44.21946003742315,21.311475409836063,20563.0,4.950639498127705,watch,Hausse marquee vs N-1
2023-07-01,2023,7,International,Metropole,Albanie,Europe,25284,168,18221.0,137.0,38.76296580868229,22.62773722627737,23228.333333333332,8.849824208940236,watch,Hausse marquee vs N-1
2023-08-01,2023,8,International,Metropole,Albanie,Europe,23918,156,21760.0,148.0,9.917279411764705,5.405405405405405,23594.333333333332,1.3717983131542937,normal,RAS
2023-09-01,2023,9,International,Metropole,Albanie,Europe,22585,138,18643.0,128.0,21.144665558118326,7.8125,23929.0,-5.616615821806176,normal,RAS
2023-10-01,2023,10,International,Metropole,Albanie,Europe,19283,114,21476.0,134.0,-10.211398770720805,-14.925373134328357,21928.666666666668,-12.06487702550695,normal,RAS
2023-11-01,2023,11,International,Metropole,Albanie,Europe,19634,137,12863.0,81.0,52.63935318354972,69.1358024691358,20500.666666666668,-4.227504796591986,normal,Hausse marquee vs N-1
2023-12-01,2023,12,International,Metropole,Albanie,Europe,22735,160,13668.0,95.0,66.33743049458589,68.42105263157895,20550.666666666668,10.62901446830597,watch,Hausse marquee vs N-1
2024-01-01,2024,1,International,Metropole,Albanie,Europe,21589,158,13026.0,86.0,65.73775525871334,83.72093023255815,21319.333333333332,1.2648925857594104,watch,Hausse marquee vs N-1
2024-02-01,2024,2,International,Metropole,Albanie,Europe,22697,152,10871.0,70.0,108.78484040106706,117.14285714285715,22340.333333333332,1.5965145252980464,watch,Hausse marquee vs N-1
2024-03-01,2024,3,International,Metropole,Albanie,Europe,28134,163,12304.0,78.0,128.65734720416125,108.97435897435896,24140.0,16.545153272576638,watch,Hausse marquee vs N-1
2024-04-01,2024,4,International,Metropole,Albanie,Europe,42094,241,17288.0,111.0,143.48681166126792,117.11711711711712,30975.0,35.896690879741726,watch,Hausse marquee vs N-1
2024-05-01,2024,5,International,Metropole,Albanie,Europe,48863,282,22820.0,152.0,114.12357581069237,85.52631578947368,39697.0,23.089906038239665,watch,Hausse marquee vs N-1
2024-06-01,2024,6,International,Metropole,Albanie,Europe,46040,277,21581.0,148.0,113.33580464297299,87.16216216216216,45665.666666666664,0.8197259794010141,watch,Hausse marquee vs N-1
2024-07-01,2024,7,International,Metropole,Albanie,Europe,51828,319,25284.0,168.0,104.98338870431894,89.88095238095238,48910.333333333336,5.965337931316485,watch,Hausse marquee vs N-1
2024-08-01,2024,8,International,Metropole,Albanie,Europe,58886,329,23918.0,156.0,146.1995150096162,110.8974358974359,52251.333333333336,12.697602613011465,watch,Hausse marquee vs N-1
2024-09-01,2024,9,International,Metropole,Albanie,Europe,51738,301,22585.0,138.0,129.08124861633829,118.1159420289855,54150.666666666664,-4.45546992342353,watch,Hausse marquee vs N-1
2024-10-01,2024,10,International,Metropole,Albanie,Europe,50060,282,19283.0,114.0,159.60690763885287,147.36842105263156,53561.333333333336,-6.5370540937492265,watch,Hausse marquee vs N-1
2024-11-01,2024,11,International,Metropole,Albanie,Europe,30571,171,19634.0,137.0,55.704390343282064,24.817518248175183,44123.0,-30.714140017677856,watch,Hausse marquee vs N-1
2024-12-01,2024,12,International,Metropole,Albanie,Europe,34611,199,22735.0,160.0,52.23663954255553,24.375,38414.0,-9.900036445046076,watch,Hausse marquee vs N-1
2019-01-01,2019,1,International,Metropole,Algérie,Afrique,334081,3067,,,,,,,normal,RAS
2019-02-01,2019,2,International,Metropole,Algérie,Afrique,297207,2809,,,,,,,normal,RAS
2019-03-01,2019,3,International,Metropole,Algérie,Afrique,368879,3237,,,,,333389.0,10.645222247884604,normal,RAS
2019-04-01,2019,4,International,Metropole,Algérie,Afrique,410699,3260,,,,,358928.3333333333,14.423677892987,normal,RAS
2019-05-01,2019,5,International,Metropole,Algérie,Afrique,248601,2475,,,,,342726.3333333333,-27.463700386800348,watch,Sous le rythme recent
2019-06-01,2019,6,International,Metropole,Algérie,Afrique,381171,3368,,,,,346823.6666666667,9.903399518102853,normal,RAS
2019-07-01,2019,7,International,Metropole,Algérie,Afrique,473171,4112,,,,,367647.6666666667,28.70229921219863,watch,Au-dessus du rythme recent
2019-08-01,2019,8,International,Metropole,Algérie,Afrique,526351,4282,,,,,460231.0,14.366698462293934,normal,RAS
2019-09-01,2019,9,International,Metropole,Algérie,Afrique,356331,2929,,,,,451951.0,-21.15716084265772,watch,Sous le rythme recent
2019-10-01,2019,10,International,Metropole,Algérie,Afrique,347175,2587,,,,,409952.3333333333,-15.313325045106865,normal,RAS
2019-11-01,2019,11,International,Metropole,Algérie,Afrique,302373,2516,,,,,335293.0,-9.818278341629561,normal,RAS
2019-12-01,2019,12,International,Metropole,Algérie,Afrique,306910,2542,,,,,318819.3333333333,-3.735448916732355,normal,RAS
2020-01-01,2020,1,International,Metropole,Algérie,Afrique,314971,2566,334081.0,3067.0,-5.720169659453845,-16.335180958591458,308084.6666666667,2.23520807050875,normal,RAS
